"collection_id","name","description","event","tier","series","winMethod","weightClass","athleteName","opponentName","editionSize","newMetadataIpfsHash","video","assetPreviewUri","additionalImages"
"0x9182af127dfc6873a09a326f6fd81b726a9527cdec4c4ed8e84eba988d6f8ba1","IAN GARRY | UFC 268","""The Future"" Ian Garry lands a stunning right counter punch in his debut at UFC 268 to secure the win against Jordan Williams.","UFC 268","Common","0","KO/TKO","Welterweight","Ian Garry","Jordan Williams",23970,"https://ufcstrike.mypinata.cloud/ipfs/bafkreicq7pxezemzafaqykhvbcrcc7jlyf7p2adgzwh7tb65iffohut4qq","https://ufcstrike.mypinata.cloud/ipfs/QmNpGqTMCzmRDWkX5QTgPFftc6vj2Jgy6Ebsyuj7tpVFgx","https://ufcstrike.mypinata.cloud/ipfs/QmPRDPZ1fgkDVB7f5QenigBA1TtkwdbTMPremPBsjuAQRL","{https://ufcstrike.mypinata.cloud/ipfs/QmNZFrEVenmkrLstm2LiTmL9faAcQsqk7SWbr1F4JZPGyd,https://ufcstrike.mypinata.cloud/ipfs/QmPRDPZ1fgkDVB7f5QenigBA1TtkwdbTMPremPBsjuAQRL,https://ufcstrike.mypinata.cloud/ipfs/QmQiTsDgjJFcxvsmphcAs9tG85iJ3L37joAU4nqcp8MGKr,https://ufcstrike.mypinata.cloud/ipfs/QmRsCrWYwp1foUPgyCXXGBGdj5ERs3o58tYjAhE5yZJ8Rj,https://ufcstrike.mypinata.cloud/ipfs/QmSe37Ef8v1e4LdgkUAmNs5uNUJrot4xvjN76MGUt8PJUR}"
"0x5fc49ebcbedf5027a497b4cdb9a82e31c79cef4a6915105bcf8769a58fcfe79e","ALEX MORONO | UFC FIGHT NIGHT MAY 8, 2021","Alex ""The Great White"" Morono lands a big right hand on Donald Cerrone, en route to a first round TKO and securing a monumental victory in his career.","UFC Fight Night: Rodriguez vs Waterson","Common","0","KO/TKO","Welterweight","Alex Morono","Donald Cerrone",23970,"https://ufcstrike.mypinata.cloud/ipfs/bafkreiermg73gsink46h3u73aykawp4j3i6p3acdjl7gc6d6kprqzn2ouu","https://ufcstrike.mypinata.cloud/ipfs/QmU8eV8628jcZTfevNAb8Ht8zMz8VXRvno5dn3i4Awe6Rq","https://ufcstrike.mypinata.cloud/ipfs/QmaDSfzfLZgezR4BgefEQzXUBEGpNj2c7GjmsxxMvNTXC6","{https://ufcstrike.mypinata.cloud/ipfs/QmaLos9Hrprs54U7Da1XEeLf9dCEz47uKM9CNcLmV3pqGV,https://ufcstrike.mypinata.cloud/ipfs/QmaDSfzfLZgezR4BgefEQzXUBEGpNj2c7GjmsxxMvNTXC6,https://ufcstrike.mypinata.cloud/ipfs/QmWCoLBkgGc9Ay4CTHQneASAJwqpxiiCFS5DXh37dWnPf4,https://ufcstrike.mypinata.cloud/ipfs/QmVaEuhPdaY3p1F5PvAepnnaF916xdoR6xdUrRDws4va7e,https://ufcstrike.mypinata.cloud/ipfs/QmPpiLiuLghUsknkLkXNjnun5sDRgygZVjARck48kuR4kD}"
"0xa862f87bde1183ae5f8643d99b572339fab265ef8ffba00abcd84bd8825ebe28","EDSON BARBOZA | UFC 262","Edson ""Junior"" Barboza seals an emphatic victory at UFC 262 after landing an overhand right that triggered a stoppage against Shane Burgos.","UFC 262","Common","0","KO/TKO","Featherweight","Edson Barboza","Shane Burgos",23970,"https://ufcstrike.mypinata.cloud/ipfs/bafkreif5doruk7vympwz6b7vrymyp4sfir3nsgpto3tzcx5t7idmfw5oo4","https://ufcstrike.mypinata.cloud/ipfs/QmPt7Q2vWvZKyTbZErvB1NCCTS4MCWzPnHPNbd6VV4eDvh","https://ufcstrike.mypinata.cloud/ipfs/QmeC5y3vgr33mWedqHkegAxzEBFkWB1nL1vmfQQ1pUs4Qb","{https://ufcstrike.mypinata.cloud/ipfs/QmXJD2NCyA2zWsvqMjr3f7cABxWGtVKntAhzRFPTPHutjP,https://ufcstrike.mypinata.cloud/ipfs/QmeC5y3vgr33mWedqHkegAxzEBFkWB1nL1vmfQQ1pUs4Qb,https://ufcstrike.mypinata.cloud/ipfs/QmeTJ4BtCspoeypdA83xGGZW168LCm73zjFgXmfd9KC57z,https://ufcstrike.mypinata.cloud/ipfs/QmYw2QxAjdYMDHsm8UMXCobeWKoxtkfsFLSM6CrXUoMUq3,https://ufcstrike.mypinata.cloud/ipfs/QmfBbThr9kYKXMqms2sNfMz5SXmYKSCcwfoEQqEfZhN82C}"
"0xf181df45428054bc5477c430f0fc3fa175ce3e92b5e50df66cc7d45f9505b1d0","JARED CANNONIER | UFC 271","A perfectly placed elbow in the clinch from Jared ""The Killa Gorilla"" Cannonier wobbles Derek Brunson sending him backpedaling. The elbows continued to reign down from Cannonier once things went to the ground as he earned the knockout.","UFC 271","Rare","1","KO/TKO","Middleweight","Jared Cannonier","Derek Brunson",1400,"https://ufcstrike.mypinata.cloud/ipfs/bafkreifb4h73rdmzk57eo2szhi4hl7bmydkcoraiag3p7wvzf7diqi3fxi","https://ufcstrike.mypinata.cloud/ipfs/QmVQEP2HucAe7R4gtcwNFfnR1e5ydjuhW6KHeoSEmxhy6n","https://ufcstrike.mypinata.cloud/ipfs/QmY1VUycFfjVhrHx33dq7AHVHnQkd7FAxJ3T7DV9vAHbFb","{https://ufcstrike.mypinata.cloud/ipfs/QmZrUS1t4iCzqX1rViWRUvQ762Krz7Q3QGstANjPQtiXvT,https://ufcstrike.mypinata.cloud/ipfs/QmY1VUycFfjVhrHx33dq7AHVHnQkd7FAxJ3T7DV9vAHbFb,https://ufcstrike.mypinata.cloud/ipfs/QmYzaGhCq5EEDfTpgdumEruHS4hubrL5bUGoxTHeD1DnWe,https://ufcstrike.mypinata.cloud/ipfs/QmWZBLNdKZCfYS9nsz71Nicv3CiMf14pEPX49TUYi5tmP9,https://ufcstrike.mypinata.cloud/ipfs/QmdtLpB2HnYXjEaVRW9P6CCYiHNWwUUQ5swjXWfpGPrNXn}"
"0xdeabad5d663b16f37103dcd2ee784de5f802597039b0a15832083f16fe0cf636","KAMARU USMAN | UFC 261","Kamaru ""The Nigerian Nightmare"" Usman lands the knockout of the year at UFC 261 and settles things once and for all between the two adversaries.","UFC 261","Rare","1","KO/TKO","Welterweight","Kamaru Usman","Jorge Masvidal",500,"https://ufcstrike.mypinata.cloud/ipfs/bafkreibxz7o32tg5l2mbadatpjptqyr4oywe4kpjscwdi5txp7ikj5mp74","https://ufcstrike.mypinata.cloud/ipfs/QmYrZc3sEFxRS1rMQ1zBJE4tG5EtWZs6U15BPJZDLFpW7h","https://ufcstrike.mypinata.cloud/ipfs/QmYJDBB63XfG1bpVGRfFirV7ffkvShsLoSKSm9WZUr5z7M","{https://ufcstrike.mypinata.cloud/ipfs/QmRoiand4FWN2hKGCiRLNWPihKvykWuwgD5beEn7RxjqJM,https://ufcstrike.mypinata.cloud/ipfs/QmYJDBB63XfG1bpVGRfFirV7ffkvShsLoSKSm9WZUr5z7M,https://ufcstrike.mypinata.cloud/ipfs/Qmf93BM7TY5ZfnaSCdDDSjkEb5rwQQQLT7fervqnkFZQvT,https://ufcstrike.mypinata.cloud/ipfs/QmYpSHC2sneVgUV6U84Ljka2QuSB3PdrLDTvVYiXKw6udV,https://ufcstrike.mypinata.cloud/ipfs/QmV2Efi6S3kdXQtiHi3mAeC4F6pbc4deUTXVke48qhdA2b}"
"0xb149b23d020631337343fae1f1ca16b517d556f9eaf1833d290ae628728e4f44","JIRI PROCHAZKA | UFC FIGHT NIGHT MAY 1, 2021","Jiri Prochazka knocks out Dominick Reyes via a spinning back elbow in one of the most spectacular finishes of the year.","UFC Fight Night: Reyes vs Prochazka","Common","0","KO/TKO","Light Heavyweight","Jiri Prochazka","Dominick Reyes",23970,"https://ufcstrike.mypinata.cloud/ipfs/bafkreigsyfqlm76feqvuxyscalqvo7sdqeqkfihcufy2pa274bhpqz3mpq","https://ufcstrike.mypinata.cloud/ipfs/QmWuGW1dpg43ov7mMWPJPkpf1eKjmR3CpSiuPJiZuNYVeU","https://ufcstrike.mypinata.cloud/ipfs/Qmafi3HDbs5G1hz3qPHY72dWioQCjxzsjes3CPFr486hQ2","{https://ufcstrike.mypinata.cloud/ipfs/QmcgqtG4khYam5TKKKXYEMsspSuSYghLwtektDJBxumjon,https://ufcstrike.mypinata.cloud/ipfs/Qmafi3HDbs5G1hz3qPHY72dWioQCjxzsjes3CPFr486hQ2,https://ufcstrike.mypinata.cloud/ipfs/Qmbxb6pYJWhdNjP9cGestJZcs1vE1GKVLiamvPKJgzYNBk,https://ufcstrike.mypinata.cloud/ipfs/QmYt3q63wFZm2EYk3WgqEe35un7iKW8njyD1QThiqMQARK,https://ufcstrike.mypinata.cloud/ipfs/QmR5eQSNLpuDpCaorMWkyiELHoVkj6X522zPTmUwym8ZG4}"
"0xa62a16b6b7d208b2e75c7ccc36544842578ce9f21d1438af0692a18c8afe85ec","CHEYANNE BUYS | UFC FIGHT NIGHT JULY 31, 2021","Cheyanne ""The Warrior Princess"" Buys finishes Gloria De Paula via a head kick into a ground and pound sequence in one of the most memorable finishes of the year.","UFC Fight Night: Hall vs Strickland","Common","0","KO/TKO","Strawweight","Cheyanne Buys","Gloria De Paula",23970,"https://ufcstrike.mypinata.cloud/ipfs/bafkreiftpe6k6rwtjbv6yhfk5bdolfgpljxniwemfrdcdj5aodvqf5xhge","https://ufcstrike.mypinata.cloud/ipfs/QmQkxDLZLZXAZeaaDDdMz7aZjHiZWwQM4oRoY6GtYA4esR","https://ufcstrike.mypinata.cloud/ipfs/QmfBGBscGMCbRrCPNWtXUQ2Hun4gmWLwpKyjx8KNekwmm7","{https://ufcstrike.mypinata.cloud/ipfs/QmSGidDsrXr8eCMieo2uGDv2RPM3wf3ArJR5gEqHtUfJFk,https://ufcstrike.mypinata.cloud/ipfs/QmfBGBscGMCbRrCPNWtXUQ2Hun4gmWLwpKyjx8KNekwmm7,https://ufcstrike.mypinata.cloud/ipfs/QmbekmHmA8Ab3eWHcSxi6ZMmGPh2eLskGYWcd1rYzRiFiP,https://ufcstrike.mypinata.cloud/ipfs/QmZ35ruJcpBk6QreVTyCrjh6tD24SML1fNUYHH95CtVmyo,https://ufcstrike.mypinata.cloud/ipfs/QmPpiLiuLghUsknkLkXNjnun5sDRgygZVjARck48kuR4kD}"
"0xba27418f524ffda2e9c516724666a5fa8388628d0bb7bf5c11f41aaab7ca9f88","JACK DELLA MADDALENA | UFC 270","Jack Della Maddalena secures an epic TKO victory after catching Pete Rodriguez with a thunderous left hand in the first round of his UFC debut.","UFC 270","Common","1","KO/TKO","Welterweight","Jack Della Maddalena","Pete Rodriguez",12000,"https://ufcstrike.mypinata.cloud/ipfs/bafkreickmcymlrfotdjp2xololtnpwuwdex4euhezch2wbjpjtharcghyu","https://ufcstrike.mypinata.cloud/ipfs/QmXPpwCt3XjXEJoF2KTmSG9uCCVCTKpwMYnfEcNBcGx2pD","https://ufcstrike.mypinata.cloud/ipfs/Qmb9fZuEq2SSdsNnyj5CaT2kc3zVBi6kjh1tZLbuedB8vh","{https://ufcstrike.mypinata.cloud/ipfs/QmcUkAWTKWVEakvftQ59NNAsBPhZffcxcpx5LGzeEZfutz,https://ufcstrike.mypinata.cloud/ipfs/Qmb9fZuEq2SSdsNnyj5CaT2kc3zVBi6kjh1tZLbuedB8vh,https://ufcstrike.mypinata.cloud/ipfs/QmVhN2cLEBZCC6PYfWudfCXMk1p6rGWsAcNegcw1cHHNQP,https://ufcstrike.mypinata.cloud/ipfs/QmP68QuxmRPdUryjVHT7pbNR7SZbxGQ3aLQdS1isAFpYtd,https://ufcstrike.mypinata.cloud/ipfs/QmP6aEkZoNrkPzQhqZVa9wa83pSiN5ezD6rfoxrUDQJp9a}"
"0x71b6492a758257d85a3cbdebc585086a79f43f20d7d33a856ed4f5f9aa032ecc","DERRICK LEWIS | UFC FIGHT NIGHT FEB 20, 2021","Derrick ""The Black Beast"" Lewis delivers a lights out uppercut against Curtis Blaydes, to break the record for the most KOs in UFC heavyweight history and tie for the most KO/TKO wins in UFC history","UFC Fight Night: Blaydes vs Lewis","Common","0","KO/TKO","Heavyweight","Derrick Lewis","Curtis Blaydes",23970,"https://ufcstrike.mypinata.cloud/ipfs/bafkreiajrtojcykmi56szvnaf4jajdtln4jncnxpalx5s63qzidtqwbq34","https://ufcstrike.mypinata.cloud/ipfs/QmcPJfuqFEZ1EVEn22NvhdetsMzRzBKg5vmoBNyCPm98KZ","https://ufcstrike.mypinata.cloud/ipfs/QmaXGrLxUSXDu8gw1ZWvW5AbQXZFpzmaeAkBDJF4JiNLs7","{https://ufcstrike.mypinata.cloud/ipfs/QmYu7ZXhV54FdmKjd7HaS73gChUxKsuKXu2Mt2KBtQUwug,https://ufcstrike.mypinata.cloud/ipfs/QmaXGrLxUSXDu8gw1ZWvW5AbQXZFpzmaeAkBDJF4JiNLs7,https://ufcstrike.mypinata.cloud/ipfs/Qmcwu7gGQ4UXSgAMwgf1AB5JwAoCiKNTczvDxnJCDPWQnv,https://ufcstrike.mypinata.cloud/ipfs/QmSZxHCbMXpMncXrcrL3LFKDbWCFaH6vprpTZnDbUuAJhX,https://ufcstrike.mypinata.cloud/ipfs/QmPpiLiuLghUsknkLkXNjnun5sDRgygZVjARck48kuR4kD}"
"0x0422df57032a7ed7fde2648032a443a0f1f8c842be4b6c5637be0a20ba72e68f","VIACHESLAV BORSHCHEV | UFC FIGHT NIGHT JAN 15, 2022","Viacheslav ""Slava Claus"" Borshchev delivers an impressive TKO victory in his UFC debut after dropping Dakota Bush with a powerful body shot, capping off his performance with an epic celebration.","UFC Fight Night: Kattar vs Chikadze","Common","1","KO/TKO","Lightweight","Viacheslav Borshchev","Dakota Bush",12000,"https://ufcstrike.mypinata.cloud/ipfs/bafkreifq7kwvyknh6b3rhq72c64ypweu6ukwphbgdmm3lkwdxlerrblrcq","https://ufcstrike.mypinata.cloud/ipfs/QmemfWuhpUJuAFnttsZnFMEmPdDrQU3n8q2CnLgUECrjG9","https://ufcstrike.mypinata.cloud/ipfs/Qmf5CXN31FsJUFis6LtpszkNXPWgKtvjd3CC1HbLGXRdFE","{https://ufcstrike.mypinata.cloud/ipfs/QmNvuP9T7KELc3JsPrSwxqxEzgJyRNknpsXr8Kw24U4Yi9,https://ufcstrike.mypinata.cloud/ipfs/Qmf5CXN31FsJUFis6LtpszkNXPWgKtvjd3CC1HbLGXRdFE,https://ufcstrike.mypinata.cloud/ipfs/QmYeStsgAomwkvZA8BxWMjDWUph1eKmBXKjSFwVuGYxuTW,https://ufcstrike.mypinata.cloud/ipfs/QmRH7fsJb6q886rQpTUJim3wu4HnFSYY9Vh5iRKx4yWZ7W,https://ufcstrike.mypinata.cloud/ipfs/QmbWiD9YQwgApU7bFA3JziZi4fAiYVkPA5XUT1xYHUbhkV}"
"0xff8be6cfab2f08536135eb3713dd8b81deb75d764cbd0bec6411ccd0b84bf690","CIRYL GANE | UFC 256","Ciryl ""Bon Gamin"" Gane finishes former champion Junior dos Santos with a perfectly place elbow after dazing him with a powerful jab to improve to a perfect 7-0 record.","UFC 256","Common","0","KO/TKO","Heavyweight","Ciryl Gane","Junior dos Santos",23970,"https://ufcstrike.mypinata.cloud/ipfs/bafkreifutvxuu6zmxbjrfnf6pmyw6pexrfhlhltuhupt2ztgok4rmguolq","https://ufcstrike.mypinata.cloud/ipfs/QmQU1RJsgeAhc8rWjbiweRtjQsPaD8PwUxuhQxDQRD4MnD","https://ufcstrike.mypinata.cloud/ipfs/QmYjhF5jNPYW4hpofj2Umt6TkE2PEk4AxzPbhNuKK84LtM","{https://ufcstrike.mypinata.cloud/ipfs/QmaEMX5FX5rZDfTVM2UjRwHFMZ4rbEor3KokZvobiV5YSo,https://ufcstrike.mypinata.cloud/ipfs/QmYjhF5jNPYW4hpofj2Umt6TkE2PEk4AxzPbhNuKK84LtM,https://ufcstrike.mypinata.cloud/ipfs/QmaC1GvZA8wgNU43Z2eFriTQMLLBZDe23Pq7GNtsAi1dYE,https://ufcstrike.mypinata.cloud/ipfs/QmNud9iBz2n48zXMCibJVP87nn2Rjswhd3Vg2f32cAdv9t,https://ufcstrike.mypinata.cloud/ipfs/QmSWsbb3QUUAeY66kiZJUFWSitYMpxDKiEnikoWpYicttb}"
"0xab0d659dcfc219776323f8c03c8db9076a0f1fe0bbc3400f3549782179280d47","DARREN TILL | UFC FIGHT NIGHT OCT 21, 2017","Darren ""The Gorilla"" Till overwhelms Donald ""Cowboy"" Cerrone in the opening round of his first fight as a UFC headliner with a storm of strikes to take the quick TKO victory.","UFC Fight Night: Cerrone vs Till","Common","1","KO/TKO","Welterweight","Darren Till","Donald Cerrone",10000,"https://ufcstrike.mypinata.cloud/ipfs/bafkreidxanevuigukzv4to4yspy5voy652ambbfri2zudxkc2njajos4yq","https://ufcstrike.mypinata.cloud/ipfs/QmVSmBwbSNVuLpTcxQkznW6emJJxAauQTVj4H3LQPsc1HQ","https://ufcstrike.mypinata.cloud/ipfs/QmXCYULHJngaCaMXwnPHPTT17hE6mWRU6i3Wwqt3czTE8H","{https://ufcstrike.mypinata.cloud/ipfs/QmZ7mSaAaykbAkvbhJTxJw9uK4MZVRYGMkRP1UXZDBw9Pb,https://ufcstrike.mypinata.cloud/ipfs/QmXCYULHJngaCaMXwnPHPTT17hE6mWRU6i3Wwqt3czTE8H,https://ufcstrike.mypinata.cloud/ipfs/QmdYoYKCTb7jkjBRudppyZJ288C1MM6W9nkcXRTpupunXS,https://ufcstrike.mypinata.cloud/ipfs/QmSDV8xU3N6NKbWQHjb4EX7Qj4MCpWh8jBgys83M3BHDBU,https://ufcstrike.mypinata.cloud/ipfs/QmNuL8Tk6Cg33MjUuTn9PWT37GpM3BYeT7rinnrvkZBjgC}"
"0x091bb327a6fcf17b25ef7b6be095b9d1ff254dac8622002d79586e3c1c0f6e3f","BOBBY GREEN | UFC FIGHT NIGHT AUG 1, 2020","Every time Bobby ""King"" Green gets the opportunity to stand and strike, he shows a technical ability and tenacity for brawling like few others in UFC. His Fight of the Night victory over Lando Vannata is no exception. After pushing an exhausting pace for the first two rounds, Green clinches Vannata early in the third, landing several massive knees in close and dropping Vannata with a short follow-up elbow.","UFC Fight Night: Shevchenko vs Pena","Fandom","1","Decision","Lightweight","Bobby Green","Donald Cerrone",597,"https://ufcstrike.mypinata.cloud/ipfs/bafkreiafblq4nvd2a6x4zgadagoccmljq5u7llarv5dz55klukxcbc4gay","https://ufcstrike.mypinata.cloud/ipfs/QmXRH6mTCem5VUquvziALKWhV4DSNTXWfW7jA2ARt7MN17","https://ufcstrike.mypinata.cloud/ipfs/QmNuckMLGsxA4Ss5iFARz2uqCCZ6PRyDCqz4ucMtQBiFt1","{https://ufcstrike.mypinata.cloud/ipfs/QmdUMu7Rsti3R3vZZVRW6eii3mevF3JgCG15zbyxQmhVfS,https://ufcstrike.mypinata.cloud/ipfs/QmNuckMLGsxA4Ss5iFARz2uqCCZ6PRyDCqz4ucMtQBiFt1,https://ufcstrike.mypinata.cloud/ipfs/QmVu1zdGKkfg9VPAp7nY5yqm7zLKeEaQSoPecffXcipAGd,https://ufcstrike.mypinata.cloud/ipfs/QmfYdY1tUDHwd3EGcmQMuF5hCyca82opeZpELcSsZD7bp3,https://ufcstrike.mypinata.cloud/ipfs/QmfHfCPoHSuVTKN7oMtWh69Ku8VDTPB5iKsAkqUH1uJhzn}"
"0x4d6369becfa1bb5ca13568bc9e3a35bb6d7257ae9f27c4bad8557477002eb50c","JOHNNY WALKER | UFC 235","Johnny Walker continues his first-round knockout streak with a 36-second flying knee KO of Misha Cirkunov, followed by his infamous ""worm"" celebration.","UFC 235","Rare","1","KO/TKO","Light Heavyweight","Johnny Walker","Misha Cirkunov",1500,"https://ufcstrike.mypinata.cloud/ipfs/bafkreib2c6ssdfe3zgqzlgnfpjz4hmauszix5p3buetvqr27duomr2uigy","https://ufcstrike.mypinata.cloud/ipfs/QmZkvuLFQ4nC9kkyWPeiY5NUrjVKS4HWBdSiD7TwiQzkYv","https://ufcstrike.mypinata.cloud/ipfs/QmX7bFJP2m7MWxdtD4Q4qdgqiwGWVimMLfdXDUAbQPyN2c","{https://ufcstrike.mypinata.cloud/ipfs/QmeGJb6Z52pFQ2zw2DfGDUEnyLCPZmF2Ek8gqJYfASPbTb,https://ufcstrike.mypinata.cloud/ipfs/QmX7bFJP2m7MWxdtD4Q4qdgqiwGWVimMLfdXDUAbQPyN2c,https://ufcstrike.mypinata.cloud/ipfs/QmQcAujhGE324Q9Jra89ucqmSjBF5cVJgMmnXqsTHGXF2k,https://ufcstrike.mypinata.cloud/ipfs/QmeBftE8XGUVJwEyWbPQbpn6gnRr8Df9SpfckNHh12nnRc,https://ufcstrike.mypinata.cloud/ipfs/QmRZLWaAPYh1hnbKgYid5QXnbU4jCggcfJdd5bPxU9od3M}"
"0xae9b1235a46bb73bcb1039aea01220f14b136d331c38373860f005d5e856aca4","ALEKSANDAR RAKIC | UFC FIGHT NIGHT JUNE 1, 2019","Aleksandar Rakic delivers a ruthless head kick against Jimi Manuwa garnering a captivating KO in the 1st round.","UFC Fight Night: Gustafsson vs Smith","Common","0","KO/TKO","Light Heavyweight","Aleksandar Rakic","Jimi Manuwa",23970,"https://ufcstrike.mypinata.cloud/ipfs/bafkreihzbv5d37x2gldffbvtnhboawrvpscfs2bbrm46b2dos444nba3ra","https://ufcstrike.mypinata.cloud/ipfs/QmPQGztjWZrDpGE7gShoSb1RUe4KijQXktzAEY7YEGs9S2","https://ufcstrike.mypinata.cloud/ipfs/QmdGgkF6mKDabg1xhWYcVq4V2bDrE3ZgheK4KbWWzTwBXm","{https://ufcstrike.mypinata.cloud/ipfs/QmYPJpsF15psS1fehshVMmqtkZP1PS9a1NNBBcwEywmHG8,https://ufcstrike.mypinata.cloud/ipfs/QmdGgkF6mKDabg1xhWYcVq4V2bDrE3ZgheK4KbWWzTwBXm,https://ufcstrike.mypinata.cloud/ipfs/QmVB6SJgSV7TiT9qSDecPnPPpr7LFwCuA9w2oS1ZB51zB8,https://ufcstrike.mypinata.cloud/ipfs/QmTQuqLWoPkoJ2DjAimtzxWdsJ6qJUTMoiazuRJRBT9EB6,https://ufcstrike.mypinata.cloud/ipfs/QmSPx9t1c4s7EH1i8JiKfDKZgmZffuc3WR9xeXXi5dpGoi}"
"0xea59c1e7fb8b908a082de4c3cc050e7c789c3cde4cfe6d90e57a6bbd7c1369fc","RANDY BROWN | UFC FIGHT NIGHT DEC 9, 2016","Randy ""Rudeboy"" Brown lands a powerful combination of strikes before finishing Brian Camozzi with a knee that ensures the victory.","UFC Fight Night: Lewis vs Abdurakhimov","Common","1","KO/TKO","Welterweight","Randy Brown","Brian Camozzi",12000,"https://ufcstrike.mypinata.cloud/ipfs/bafkreieoxchtct7ifkhyjqbg5r5rvqmonsh5xj4g2crrozetd6vnxbtpuq","https://ufcstrike.mypinata.cloud/ipfs/QmU25DBgq17DiFGGzYNuPDsqeUqsgr4GcYZ6oeRpbYZtg8","https://ufcstrike.mypinata.cloud/ipfs/QmfL8NzLH9FSDz32LsTiPjtaQjsvF6DKusPQWMaKwhN6NR","{https://ufcstrike.mypinata.cloud/ipfs/QmeU3JVomaRQ8948xASQJdYhgUou2XyWy2YpkPugdzxRa4,https://ufcstrike.mypinata.cloud/ipfs/QmfL8NzLH9FSDz32LsTiPjtaQjsvF6DKusPQWMaKwhN6NR,https://ufcstrike.mypinata.cloud/ipfs/QmTRtVxJzvdmRUCkEdrDRjUggtwq6FNHmYNtNtsqwqDDKF,https://ufcstrike.mypinata.cloud/ipfs/QmVhHoGydtDX6BbQY3DcohmBPE4eXmDMbjEZjwfyipBru3,https://ufcstrike.mypinata.cloud/ipfs/QmSvB5JLdrPads5AvaVLT1yog56wbPhuZEqYo89UTcva5W}"
"0xf1c2d55d7fd1972698972cb56aca2fe93ada62167eb90cf141004c6e9d8eb519","TONY FERGUSON | UFC 216","Tony ""El Cucuy"" Ferguson claims the interim lightweight title by submitting Kevin Lee via triangle choke.","UFC 216","Champion","1","Submission","Lightweight","Tony Ferguson","Kevin Lee",99,"https://ufcstrike.mypinata.cloud/ipfs/bafkreidy3lvy6773hi5uf5gnt7ifhfrsuj5oj7e4fvttmuwjqkvgtwcvna","https://ufcstrike.mypinata.cloud/ipfs/QmX5gCnM7wVtvz8pL1e3MDV1QbYfHsQt3mNiworzV5BPtm","https://ufcstrike.mypinata.cloud/ipfs/QmU4DHEhQvgtFoN6y3kEPsntkdHpaoJPVMgt1d9ST2s56L","{https://ufcstrike.mypinata.cloud/ipfs/QmPdRTr3YTf6TrQB4B8QjWy7TXBP31Xsy7q5ohNbYpgfL6,https://ufcstrike.mypinata.cloud/ipfs/QmU4DHEhQvgtFoN6y3kEPsntkdHpaoJPVMgt1d9ST2s56L,https://ufcstrike.mypinata.cloud/ipfs/QmW9CYoc2GAKBDBL2KLxVRVCaTgRqfX6nDtaRfZEFTmdkr,https://ufcstrike.mypinata.cloud/ipfs/QmPZXjHTjuip8hGiSbmDMSbqbXbx1VLj7VcTnyAojChBYQ,https://ufcstrike.mypinata.cloud/ipfs/QmSHamRw9vc8rqc794eHUVPy95VJsvn2B9oNCTfBoMur6X}"
"0x642001f65fda287dc30d2f92070183b23f206688b46e6ff3a46d921c83ba06d0","TRACY CORTEZ | UFC FIGHT NIGHT APR 17, 2021","Tracy Cortez returns to flyweight and secures a split decision win over Justine Kish thanks to some heavy ground and pound.","UFC Fight Night: Whittaker vs Gastelum","Common","1","Decision","Flyweight","Tracy Cortez","Justine Kish",12000,"https://ufcstrike.mypinata.cloud/ipfs/bafkreigjgotumr2bceqphs6fns2pmaojc52ztl6ebalhwjoio3s65c5kva","https://ufcstrike.mypinata.cloud/ipfs/QmandgkRGs32F2gzCyzGJuwnxiS1sepFxBxugvQTwep154","https://ufcstrike.mypinata.cloud/ipfs/QmNTzYtK7WLvRSFc7ekx4rUQBCbkzCRZg1kN4k8ZFPBSrj","{https://ufcstrike.mypinata.cloud/ipfs/QmPJ4rHJDtaZP1LXvmBuASwCj8ETpHcBQUivJCyxuTau5S,https://ufcstrike.mypinata.cloud/ipfs/QmNTzYtK7WLvRSFc7ekx4rUQBCbkzCRZg1kN4k8ZFPBSrj,https://ufcstrike.mypinata.cloud/ipfs/QmczYtLRBLV11rNgjjMfFHCnbWhJTT2jHazW9gGuTsUq6c,https://ufcstrike.mypinata.cloud/ipfs/QmNUQJZti2QGi7rsCH2YVmGkUhVx5tcY5WZMFPxfT8Br8Q,https://ufcstrike.mypinata.cloud/ipfs/QmQFUfHG2jzCvozpojZoGcwT9LMfnxr3MnPwd3n6NCRL5E}"
